date,MSFT_price,AAPL_price,TSLA_price,SNDL_price,NIO_price,F_price,AMC_price,AMD_price,AMZN_price,DIS_price,NFLX_price,LCID_price,NVDA_price,GPRO_price,PLUG_price,SNAP_price,FB_price,AAL_price,HOOD_price,PFE_price,BABA_price,ACB_price,BAC_price,VOO_price,ZOM_price,NOK_price,CCL_price,SPY_price,DAL_price,PLTR_price,OGI_price,SBUX_price,T_price,TWTR_price,TLRY_price,RIVN_price,MRNA_price,COIN_price,GME_price,CGC_price,BB_price,PYPL_price,GOOGL_price,KO_price,ZNGA_price,FCEL_price,GM_price,SPCE_price,UBER_price,GE_price,UAL_price,PSEC_price,NCLH_price,WKHS_price,NAKD_price,RBLX_price,ABNB_price,IDEX_price,SQ_price,BA_price,DKNG_price,CRON_price,DWAC_price,CHPT_price,NKLA_price,JNJ_price,VTI_price,SIRI_price,LUV_price,WMT_price,QQQ_price,GNUS_price,PTON_price,XOM_price,NKE_price,RIOT_price,MRO_price,WISH_price,ARKK_price,OCGN_price,SONY_price,JBLU_price,V_price,SOFI_price,RCL_price,BNGO_price,CPRX_price,RYCEY_price,CLOV_price,ET_price,PENN_price,COST_price,ZM_price,IVR_price,INTC_price,NRZ_price,INO_price,FUBO_price,GSAT_price,TSM_price
2019-05-02,126.21,52.287,48.82,,4.72,10.34,14.7,28.29,1900.82,134.14,379.06,,45.798,5.87,2.46,11.24,192.53,33.95,,38.909,190.39,105.36,30.5,267.51,0.344,5.19,54.33,291.18,57.66,,,77.47,30.62,39.95,50.23,,28.34,,8.77,48.46,9.22,109.7,1166.51,48.39,5.82,2.76,38.25,10.32,,82.0,88.31,6.74,56.9,0.932,413.25,,,1.58,67.74,375.8,,16.68,,,10.04,141.28,149.02,5.77,53.37,101.15,188.11,1.95,,77.29,85.27,4.44,15.52,,47.01,11.04,51.46,18.63,161.12,,125.77,3.95,5.68,12.12,,14.91,20.04,242.69,75.5,16.12,50.55,16.66,3.74,7.25,0.55,44.4
2019-05-03,128.9,52.938,51.006,,5.02,10.41,14.59,28.22,1962.46,134.33,385.03,,45.752,6.03,2.57,11.8,195.47,34.79,,39.269,195.21,105.48,30.71,270.05,0.344,5.18,55.18,294.03,57.8,,,78.05,30.7,40.8,50.22,,27.2,,8.97,49.08,9.39,111.96,1189.55,48.72,6.03,2.88,38.8,10.31,,84.0,88.5,6.79,58.25,0.94,411.75,,,1.67,68.52,376.46,,16.57,,,,142.01,150.63,5.88,53.62,102.08,191.11,1.92,,77.47,85.7,4.67,15.68,,48.39,11.04,52.25,18.71,162.04,,130.89,4.0,6.06,12.46,,15.36,20.0,244.62,79.18,16.19,51.75,16.6,3.89,6.595,0.57,44.71
2019-05-06,128.15,52.12,51.068,,4.88,10.37,14.87,27.42,1950.55,135.0,378.67,,44.963,6.14,2.51,11.77,193.88,34.75,,39.516,188.24,106.56,30.47,268.98,0.34,5.14,54.85,292.82,57.73,,,78.06,30.59,40.23,49.79,,27.1,,8.85,49.2,9.16,110.85,1193.46,48.47,6.17,2.76,38.09,10.33,,83.44,87.79,6.8,58.29,0.88,429.15,,,1.78,70.14,371.6,,16.34,,,,142.09,150.15,5.84,53.48,102.46,189.94,1.87,,77.13,83.57,4.61,15.77,,48.82,11.34,51.22,18.71,162.28,,129.17,3.91,6.11,12.46,,15.14,19.37,244.23,78.24,16.17,51.22,16.67,3.95,,0.62,43.76
2019-05-07,125.52,50.715,49.412,,4.84,10.38,14.97,26.66,1921.0,133.44,370.46,,43.278,6.2,2.47,11.17,189.77,33.91,,38.738,181.43,103.2,29.92,264.62,0.322,5.04,53.68,287.93,57.17,,,77.96,30.53,38.62,47.22,,24.55,,8.77,47.55,8.99,108.95,1178.86,48.0,6.09,2.64,38.53,10.34,,80.88,85.68,6.78,57.19,0.843,412.5,,,1.56,68.42,357.23,,15.44,,,10.04,139.97,147.56,5.72,52.21,101.3,186.24,1.93,,76.72,82.54,4.19,15.51,,47.3,11.22,48.89,18.52,160.21,,127.28,3.93,3.69,12.03,,15.11,18.75,240.18,73.33,16.14,50.48,16.74,3.71,6.595,0.61,43.76
2019-05-08,125.51,50.725,48.968,,4.57,10.34,14.65,27.09,1917.77,134.99,364.37,,43.48,6.34,2.42,10.82,189.54,33.75,,38.852,179.59,103.08,29.8,264.1,0.317,4.98,54.02,287.53,56.45,,,78.05,30.3,38.58,46.05,,23.54,,8.69,48.04,8.93,109.07,1170.78,47.85,6.04,2.4,38.21,,,81.28,84.64,6.71,57.34,2.65,394.5,,,1.69,67.25,359.75,,15.46,,,10.05,139.79,147.32,5.74,52.41,100.3,185.77,2.05,,76.84,82.77,4.09,15.56,,46.43,11.7,48.75,18.44,160.76,,127.32,3.88,2.79,12.04,,15.08,19.02,241.34,77.68,16.2,49.24,16.76,3.9,6.02,0.66,43.7
2019-05-09,125.5,50.18,48.396,,4.6,10.2,13.63,27.21,1899.87,133.59,362.75,,42.548,6.67,2.31,10.98,188.65,33.95,,38.558,179.04,100.2,29.71,263.29,0.306,4.95,53.94,286.66,56.59,,,77.9,30.38,38.79,46.4,,23.26,,8.52,46.87,8.84,109.73,1167.97,47.4,5.94,1.64,37.58,10.32,,80.32,84.12,6.74,57.59,2.05,401.1,,,1.67,66.39,354.13,,14.09,,,,138.73,146.85,5.71,52.46,99.54,184.77,1.95,,76.77,82.98,3.63,15.27,,46.03,12.42,48.75,18.34,159.81,,127.33,,2.7,12.15,,14.88,20.19,243.47,75.21,16.11,46.62,16.65,3.87,6.0,0.67,43.25
2019-05-10,127.13,49.295,47.904,,4.56,10.38,13.82,27.96,1889.98,134.04,361.04,,42.205,6.41,2.35,10.49,188.34,33.99,,38.634,178.0,100.2,29.58,264.52,0.327,4.93,54.34,288.1,56.62,,,78.42,30.62,38.45,49.85,,24.92,,8.48,47.48,8.83,110.41,1167.64,48.19,5.94,1.7,37.89,,41.57,81.04,84.79,6.76,57.9,1.82,382.5,,,1.65,65.99,354.67,,15.4,,,10.05,139.05,147.53,5.74,52.74,101.91,185.0,1.91,,76.56,83.95,4.04,15.26,,46.24,11.58,49.7,18.31,160.71,,126.07,3.44,3.14,12.27,,15.11,20.33,247.02,79.63,16.31,46.2,16.78,3.73,6.0,0.69,42.83
2019-05-13,123.35,46.43,45.402,,4.33,10.08,13.29,26.24,1822.68,131.34,345.26,,39.612,6.63,2.23,10.11,181.54,32.14,,38.491,170.01,96.24,28.25,258.03,0.3,4.82,52.78,280.86,54.8,,,76.68,30.47,36.59,46.47,,24.43,,8.26,43.76,8.36,106.83,1136.59,48.05,5.88,1.51,36.56,10.32,37.1,78.96,82.07,6.69,55.29,2.09,369.0,,,1.73,62.39,337.37,,14.25,,,10.02,137.2,143.8,5.57,51.04,99.89,178.58,1.83,,75.71,82.53,4.45,15.03,,43.69,,48.03,17.61,157.33,,121.89,3.32,3.16,11.81,,14.78,19.77,241.92,72.54,16.02,44.76,16.55,3.57,5.36,0.65,40.99
2019-05-14,124.73,47.165,46.462,,4.67,10.24,13.5,27.32,1840.12,133.2,345.61,,40.51,7.38,,10.49,180.73,32.34,,38.577,174.84,100.56,28.62,260.27,0.309,4.77,53.82,283.4,55.25,,,77.06,31.09,36.93,48.74,,23.59,,8.53,45.3,8.47,109.09,1124.86,48.69,6.01,1.27,37.04,10.3,39.96,82.56,83.45,6.76,56.3,1.95,383.1,,,1.68,64.11,343.04,,15.24,,,10.06,136.82,145.1,5.63,51.65,100.29,180.54,1.78,,75.81,83.67,4.23,15.46,,44.53,11.58,48.44,17.97,160.21,,123.58,3.22,3.13,11.97,,14.88,19.91,242.73,73.14,16.17,45.17,16.67,3.54,5.5,,41.97
2019-05-15,126.02,47.73,46.39,,4.71,10.36,13.58,27.58,1871.15,134.68,354.99,,39.895,7.55,2.33,10.66,186.27,32.16,,39.042,177.6,104.16,28.29,261.81,0.285,4.77,53.79,285.06,55.05,,,77.76,31.25,37.9,48.9,,23.12,,8.69,45.4,8.57,111.5,1170.8,49.18,6.19,1.26,37.37,10.34,41.29,82.08,82.35,6.77,56.73,1.96,412.5,,,1.68,65.23,345.64,,15.15,,,10.05,136.91,145.96,5.61,52.01,99.88,183.09,1.76,,76.37,84.01,4.51,15.43,,45.07,11.52,49.94,17.83,162.79,,123.77,2.94,3.54,12.08,,14.94,20.32,244.67,79.76,16.18,45.62,16.68,3.49,,0.63,41.97
2019-05-16,128.93,47.52,45.666,,4.66,10.4,13.4,28.01,1907.57,135.5,359.31,,40.048,7.24,2.42,11.42,186.99,32.32,,39.507,175.57,106.68,28.59,264.21,0.29,4.96,53.93,287.7,55.38,,,78.9,31.62,38.3,47.59,,23.46,,8.67,45.05,8.63,113.87,1184.5,49.58,6.23,1.23,37.38,10.34,43.0,,82.58,6.78,57.55,1.51,403.5,,,1.65,66.4,353.81,,15.18,,,10.05,138.21,147.28,5.65,52.59,101.31,184.93,1.679,,76.36,84.28,4.31,15.71,,45.28,11.04,52.0,17.84,164.87,,125.72,3.15,3.76,12.21,,14.84,21.4,247.44,83.4,16.22,45.53,16.76,3.42,,0.55,41.53
2019-05-17,128.07,47.25,42.206,,4.42,10.29,13.13,27.5,1869.0,135.04,354.45,,39.132,7.06,2.55,11.49,185.3,31.74,,39.345,169.57,104.16,28.4,262.61,0.275,4.94,53.68,285.84,54.89,,,78.91,31.8,37.5,45.66,,23.08,,8.61,44.61,8.45,112.8,1168.78,49.2,6.19,1.1,37.0,10.3,41.91,80.0,81.5,6.78,56.92,1.48,361.5,,,1.6,65.31,355.02,,14.93,,,10.09,138.61,146.24,5.66,52.24,100.86,183.04,1.79,,75.91,84.57,4.07,15.47,,43.96,10.44,52.61,17.81,164.09,,124.88,3.15,3.79,12.16,,14.8,21.2,248.35,89.98,16.14,44.89,16.62,3.34,5.5,0.54,40.25
2019-05-20,126.22,45.772,41.072,,4.25,10.28,13.0,26.68,1858.97,133.91,348.11,,37.938,7.08,2.57,11.19,182.72,30.96,,39.459,160.65,101.88,28.4,260.82,0.27,5.08,52.38,283.95,54.28,,,76.66,32.19,37.15,44.18,,22.6,,8.06,43.27,8.19,112.15,1144.66,48.85,6.15,1.32,36.97,10.3,41.59,79.04,81.74,6.81,55.89,1.4,379.5,,,1.55,64.39,352.79,,14.75,,,10.09,138.42,145.2,5.58,52.01,101.52,179.95,1.64,,75.9,82.85,4.16,15.54,,42.93,10.56,52.2,17.57,163.47,,123.11,3.08,3.79,12.18,,14.73,21.4,248.9,84.67,16.05,43.56,16.53,3.31,5.31,0.56,38.66
2019-05-21,126.9,46.65,41.016,,4.29,10.24,13.21,27.35,1857.52,134.09,354.27,,38.765,7.27,2.51,11.54,184.82,31.3,,39.535,163.43,103.92,28.69,263.03,0.305,5.1,52.66,286.51,54.83,,7.81,77.53,32.41,37.47,44.58,,22.7,,8.13,44.99,,112.43,1154.44,48.6,6.17,1.2,37.13,10.32,41.5,79.68,82.97,6.83,56.77,1.7,391.2,,,1.58,65.92,358.75,,15.6,,,10.05,138.12,146.62,5.64,53.37,101.12,181.83,1.74,,76.25,83.64,4.1,15.84,,43.9,10.62,51.03,17.87,163.86,,124.69,3.15,3.84,11.95,,14.93,21.53,249.93,85.44,16.03,44.46,16.6,3.45,5.31,0.56,39.3
2019-05-22,127.67,45.695,38.546,,4.05,9.97,13.04,27.41,1859.68,133.85,359.73,,38.05,7.25,2.53,11.31,185.32,29.92,,39.839,158.83,103.32,28.49,262.31,0.301,5.13,52.63,285.63,54.06,,7.61,77.25,32.28,38.58,46.24,,22.0,,7.9,46.02,8.31,112.47,1155.85,49.65,6.21,1.19,35.55,10.33,41.25,79.2,81.88,6.83,56.81,1.59,387.15,,,1.52,66.46,352.78,,16.13,,,10.05,138.76,146.09,5.56,52.57,102.23,181.02,1.69,,75.56,83.2,4.05,15.43,,43.23,10.56,50.49,17.56,164.24,,124.96,3.06,3.55,11.89,,14.92,21.37,249.51,82.43,15.96,44.0,16.59,3.35,5.05,0.54,38.9
2019-05-23,126.18,44.915,39.098,,3.93,9.85,12.95,26.36,1815.48,132.73,352.21,,36.83,7.15,2.5,11.12,180.87,29.5,,39.772,156.0,99.0,27.76,259.24,0.265,4.97,51.62,282.14,54.0,,7.22,76.41,32.14,37.19,44.79,,21.38,,7.7,44.56,8.04,109.9,1145.34,49.85,6.07,1.27,35.13,10.32,40.47,76.48,80.91,6.76,55.55,1.44,392.7,,,1.43,63.75,350.55,,15.37,,,10.06,139.79,144.23,5.39,50.96,101.86,178.25,1.9,,73.79,82.64,3.79,14.56,,42.04,10.26,48.34,17.58,161.51,,124.42,3.1,3.49,11.53,,14.47,20.83,248.53,78.76,15.93,44.53,16.52,3.25,5.0,0.52,38.07
2019-05-24,126.24,44.743,38.126,,3.86,9.83,12.69,26.44,1823.28,132.79,354.39,,36.287,7.2,2.5,11.56,181.06,29.17,,39.801,155.0,99.72,28.18,259.69,0.295,5.12,51.61,282.78,54.12,,7.49,76.15,32.27,37.41,43.88,,21.83,,7.82,44.42,8.07,109.85,1138.61,49.61,6.06,1.25,35.12,10.31,41.51,75.6,80.79,6.76,55.38,1.6,404.1,,,1.4,64.66,354.9,,15.38,,,,138.85,144.58,5.41,51.15,102.67,178.16,1.84,,74.1,82.16,3.86,14.43,,42.14,10.26,48.98,17.47,162.64,,123.68,3.0,3.61,11.59,,14.6,21.11,247.3,76.25,16.07,44.57,16.52,3.26,5.45,0.53,38.2
2019-05-28,126.16,44.557,37.74,,4.0,9.78,12.5,29.05,1836.43,132.62,355.06,,35.833,6.78,2.67,11.57,184.31,28.73,,39.753,154.81,99.96,27.9,257.36,0.3,5.01,51.25,280.15,53.88,,7.85,75.7,31.93,37.29,42.76,,21.54,,7.74,44.64,8.05,111.79,1139.56,49.1,6.13,1.35,34.85,10.34,40.95,74.88,79.9,6.78,55.22,1.73,410.4,,,1.35,65.82,354.88,,15.65,,,,137.07,143.31,5.35,50.03,102.42,177.49,1.84,,72.61,81.2,3.49,14.33,,41.89,10.38,49.17,17.21,163.71,,123.09,3.02,3.45,11.34,,14.33,20.6,246.31,77.77,15.93,43.57,16.4,3.14,5.45,0.55,37.65
2019-05-29,124.94,44.345,37.972,,3.61,9.71,12.06,28.09,1819.19,131.57,349.19,,35.085,6.68,2.59,11.68,182.19,28.41,,39.583,152.48,97.44,27.75,255.59,0.301,5.04,51.6,278.27,53.21,,7.69,75.28,31.91,36.85,40.84,,21.7,,7.57,42.48,7.9,110.08,1119.94,48.61,6.19,1.28,34.79,10.34,39.94,74.96,79.25,6.7,54.66,1.73,390.6,,,1.39,63.23,348.8,,15.24,,,,131.33,142.33,5.34,49.56,102.12,176.03,1.89,,72.16,78.87,3.45,14.09,,41.52,10.2,48.23,17.12,162.73,,121.81,3.0,3.57,11.15,,14.39,20.33,240.69,75.77,15.75,44.23,15.98,3.06,5.0,0.56,37.69
2019-05-30,125.73,44.575,37.644,,3.24,9.74,12.01,28.03,1816.32,132.2,351.85,,34.778,6.44,2.62,11.99,183.01,28.17,,39.753,151.07,96.0,27.16,256.3,0.305,5.09,51.55,279.03,53.03,,7.55,76.17,31.86,37.14,39.12,,21.49,,7.6,42.18,7.92,111.41,1121.41,49.25,6.27,1.25,34.82,10.32,39.8,75.76,79.47,6.55,55.16,1.6,411.3,,,1.37,63.67,349.87,,14.9,,,10.06,132.11,142.61,5.37,49.39,102.19,176.77,1.84,,71.97,79.26,3.17,,,41.81,10.26,48.53,17.36,162.76,,122.95,3.02,3.4,11.26,,13.94,19.75,241.54,80.42,15.6,44.73,15.59,2.81,5.0,0.52,38.04
2019-05-31,123.68,43.768,37.032,,3.05,9.52,11.98,27.41,1775.07,132.04,343.28,,33.865,6.3,2.56,11.89,177.47,27.23,,39.393,149.26,91.08,26.6,252.87,0.295,5.05,51.19,275.27,51.5,,7.24,76.06,30.58,36.44,38.01,,20.78,,7.58,40.26,7.85,109.75,1106.5,49.13,6.29,1.19,33.34,10.34,40.41,75.52,77.65,6.25,54.71,1.45,407.25,,,1.33,61.95,341.61,,14.08,,,10.13,131.15,140.69,5.31,47.6,101.44,173.95,1.8,,70.77,77.14,3.24,13.15,,40.73,11.52,48.0,17.23,161.33,,121.76,3.01,3.5,11.14,,13.74,18.85,239.58,79.73,15.39,44.04,15.25,2.39,4.75,0.56,38.35
2019-06-03,119.84,43.325,35.794,,2.96,9.61,11.9,27.58,1692.69,132.47,336.63,,33.445,6.12,2.59,11.69,164.15,27.2,,39.772,149.91,85.92,26.68,252.12,0.294,4.99,51.12,274.57,52.1,,6.86,76.22,31.09,34.43,34.66,,19.85,,7.47,38.73,7.81,105.52,1038.74,49.98,6.09,1.16,33.7,10.33,41.25,76.24,77.72,6.24,54.3,1.71,406.8,,,1.28,60.62,338.89,,13.58,,,10.1,131.44,140.41,5.27,47.79,101.96,170.12,1.73,,71.88,77.96,3.16,13.33,,40.14,11.4,47.78,17.24,158.6,,120.7,3.01,3.38,11.14,,14.04,17.69,241.07,75.9,15.69,43.46,15.48,2.37,5.0,0.55,38.82
2019-06-04,123.16,44.91,38.72,,3.04,9.92,11.78,29.57,1729.56,134.82,353.4,,35.75,6.14,2.58,12.95,167.5,29.12,,40.066,154.15,94.44,27.92,257.67,0.31,5.03,52.28,280.53,54.31,,7.43,78.52,31.48,36.1,36.5,,19.47,,7.82,41.0,8.04,108.73,1054.49,50.0,6.35,1.17,35.73,10.31,42.75,80.0,80.52,6.38,54.26,1.73,450.0,,,1.32,63.39,344.62,,14.42,,,,133.73,143.56,5.39,48.95,102.56,174.91,1.77,,73.59,81.62,3.16,13.45,,41.8,10.74,48.13,17.81,162.33,,121.51,2.78,3.47,11.4,,14.47,18.8,245.61,78.74,15.82,44.79,15.85,2.5,4.75,0.52,39.06
2019-06-05,125.83,45.635,39.318,,2.83,9.78,11.18,29.5,1738.5,135.94,355.73,,35.32,6.08,2.54,12.94,168.17,30.36,,40.304,151.65,92.76,27.91,259.85,0.299,5.05,50.89,282.96,54.94,,7.33,,31.68,36.33,35.59,,17.7,,5.04,40.83,7.9,110.77,1044.64,50.78,6.45,0.78,35.84,10.31,45.0,79.12,81.85,6.34,52.38,2.16,566.1,,,1.29,64.93,348.75,,15.99,,,,134.38,144.66,5.27,50.22,104.42,176.21,1.79,,72.98,82.72,2.91,13.19,,42.11,10.8,48.11,18.13,165.39,,118.47,2.89,3.49,11.4,,13.98,18.67,247.96,78.04,15.78,44.55,15.72,2.37,4.25,0.55,38.23
2019-06-06,127.82,46.305,41.19,,2.65,9.75,11.09,31.82,1754.36,137.21,357.13,,35.945,5.93,2.56,13.82,168.33,30.38,,40.522,151.5,90.36,27.88,261.54,0.287,5.02,51.16,284.8,54.69,,7.21,81.4,32.1,36.59,35.7,,17.94,,5.13,41.4,7.84,111.78,1047.76,51.4,6.49,0.64,35.19,10.32,44.92,79.36,82.96,6.44,51.94,2.08,436.65,,,1.45,65.77,350.64,,15.77,,,10.1,136.68,145.47,5.31,49.98,105.11,177.61,1.78,,74.31,82.45,2.53,,,42.13,10.8,47.45,17.92,166.92,,118.64,2.78,3.38,11.57,,14.13,18.86,251.21,79.43,15.95,45.1,15.74,2.29,4.25,0.53,38.44
2019-06-07,131.4,47.537,40.9,,2.76,9.76,10.75,32.41,1804.03,138.04,360.87,,36.375,5.84,2.55,13.87,173.35,30.92,,40.721,154.23,91.68,27.53,264.15,0.282,5.08,52.23,287.65,55.07,,7.26,82.48,32.49,37.93,38.8,,17.52,,5.02,42.19,7.94,114.02,1068.37,51.49,6.46,0.58,35.49,,44.16,79.84,83.27,6.51,52.59,2.28,427.5,,,1.58,68.46,353.7,,15.94,,,10.12,138.55,146.79,5.31,50.37,106.06,181.04,1.7,,74.58,83.41,2.7,13.31,,43.21,11.1,48.86,18.3,170.05,,120.97,2.79,3.43,11.73,,14.06,19.72,256.01,94.05,15.88,46.03,15.13,2.45,3.0,,38.82
2019-06-10,132.6,48.145,42.576,,2.63,9.82,10.94,33.23,1860.63,137.07,352.01,,37.107,5.92,2.66,13.77,174.82,30.76,,40.863,159.85,95.28,28.07,265.39,0.3,4.98,53.18,288.97,54.73,,7.39,81.93,31.93,37.64,43.14,,15.67,,5.44,43.76,7.92,115.62,1082.76,51.38,6.3,0.44,36.01,10.32,42.61,80.4,82.67,6.58,53.83,2.85,500.7,,,1.87,70.37,353.8,,17.39,,,,139.02,147.61,5.43,50.3,107.52,183.15,1.75,,74.91,82.58,2.51,13.45,,43.62,11.94,49.62,18.25,170.82,,123.44,2.75,3.27,11.56,,14.1,20.08,256.85,102.0,15.99,46.8,15.32,2.49,4.85,,39.62
2019-06-11,132.1,48.702,43.42,,2.61,9.92,11.04,32.41,1863.7,135.08,351.27,,37.688,6.02,2.62,13.54,178.1,30.58,,40.484,162.65,93.36,28.24,265.34,0.282,5.16,53.17,288.9,54.88,,7.25,82.37,32.11,37.21,40.49,,16.0,,5.72,42.95,8.26,114.6,1081.04,51.33,6.27,0.4,36.2,10.31,42.45,80.96,82.77,6.56,53.59,2.59,483.0,,,1.84,70.18,349.33,,16.97,,,,139.78,147.47,5.49,50.58,107.94,183.4,1.73,,74.84,83.26,2.44,13.41,,43.3,13.2,49.82,19.09,170.31,,122.86,2.77,3.57,11.55,,14.32,19.87,257.11,94.87,16.06,46.85,15.36,2.43,5.25,0.53,39.96
2019-06-12,131.49,48.548,41.852,,2.55,9.85,10.69,32.18,1855.32,135.72,345.56,,36.55,6.0,2.6,13.75,175.04,31.1,,40.873,160.04,93.0,27.95,264.84,0.245,5.1,53.39,288.39,55.45,,7.01,82.93,32.18,37.49,41.82,,16.3,,5.5,42.84,8.73,114.5,1079.1,51.64,6.19,0.51,35.67,10.32,42.17,82.24,83.79,6.57,53.84,2.43,459.0,,,1.83,70.46,347.03,,17.1,,,,141.68,147.27,5.5,50.81,108.82,182.34,1.7,,74.03,82.63,2.5,13.02,,43.15,18.0,49.38,19.24,171.59,,124.27,2.76,3.67,11.51,,14.24,19.84,257.23,102.77,16.07,46.32,15.42,2.49,7.075,0.54,39.46
2019-06-13,132.32,48.537,42.782,,2.52,10.06,10.95,31.39,1870.3,141.74,343.43,,37.065,5.88,2.65,14.11,177.47,33.09,,40.323,160.33,90.84,27.94,266.02,0.27,5.08,52.85,289.58,56.52,,6.8,83.35,32.29,36.34,40.7,,16.16,,5.7,41.86,8.68,115.72,1091.01,51.13,6.23,0.43,36.02,10.31,44.31,82.48,87.11,6.37,53.72,2.4,410.55,,,1.81,72.18,348.86,,16.36,,,,140.71,147.95,5.58,52.38,108.65,183.42,1.64,,74.68,83.61,2.59,13.28,,43.68,18.6,49.67,19.44,169.35,,122.47,3.01,3.85,11.4,,14.32,19.98,259.71,100.95,16.12,46.7,15.55,2.53,7.0,0.62,39.45
2019-06-14,132.45,48.185,42.984,,2.42,9.98,10.96,30.36,1869.67,141.65,339.73,,36.16,5.77,2.55,13.96,181.33,32.68,,40.569,158.1,90.72,28.04,265.62,0.253,4.95,53.12,289.26,55.99,,6.27,84.24,32.35,36.15,39.01,,15.4,,5.63,41.18,8.55,116.17,1086.3,51.31,6.2,0.36,35.66,10.31,43.23,81.84,87.12,6.33,54.28,2.53,420.0,,,1.9,71.59,347.16,,15.44,,,,140.09,147.63,5.56,51.82,109.07,182.64,1.7,,74.35,83.44,2.73,12.98,,43.07,17.94,51.33,19.35,169.66,,124.13,2.9,3.8,11.28,,14.17,19.59,260.15,100.29,16.19,46.19,15.46,2.41,6.5,0.58,37.84
2019-06-17,132.85,48.472,45.006,,2.46,10.05,11.18,29.2,1886.03,140.97,350.62,,36.257,5.77,2.4,13.55,189.01,32.56,,40.683,159.91,91.2,27.93,265.86,0.238,4.97,52.28,289.37,55.67,,6.22,83.02,32.3,36.44,40.41,,15.77,,5.7,41.87,8.61,117.16,1093.89,50.87,6.02,0.33,36.14,10.34,43.78,80.4,86.77,6.35,53.04,2.42,419.85,,,1.94,72.21,354.9,,15.85,,,10.12,139.44,147.19,5.63,51.18,109.16,183.74,1.65,,75.09,82.11,2.81,13.33,,44.41,14.34,52.1,19.39,169.56,,122.21,2.58,3.8,11.4,,14.07,19.74,261.43,98.11,16.14,46.13,15.58,2.58,6.86,0.55,37.66
2019-06-18,135.16,49.612,44.948,,2.53,10.1,11.41,30.45,1901.37,139.24,357.12,,38.22,5.94,2.31,14.86,188.47,32.52,,40.863,165.51,90.72,28.62,268.51,0.26,5.01,52.38,292.4,56.03,,6.44,82.92,32.44,36.65,41.05,,15.74,,5.73,42.04,8.72,115.98,1105.24,50.64,6.04,0.31,36.7,10.36,43.86,83.36,87.4,6.44,53.75,2.35,404.4,,,1.92,71.82,373.96,,15.71,,,10.15,140.23,148.8,5.7,51.7,109.65,186.41,1.643,,75.74,84.3,2.69,13.67,,45.11,12.6,52.21,19.26,169.28,,122.63,2.65,3.75,11.6,,14.14,19.81,262.74,99.64,16.25,47.37,15.77,2.64,7.6,0.55,39.21
2019-06-19,135.69,49.467,45.286,,2.74,10.04,11.53,30.5,1908.79,140.92,363.52,,38.28,5.97,2.29,14.67,187.48,33.21,,41.271,165.46,89.76,28.32,269.22,0.26,5.04,52.84,293.06,56.36,,6.25,83.81,32.41,36.29,45.47,,15.5,,,42.77,8.96,117.14,1104.51,51.12,6.07,0.23,36.78,10.38,44.86,82.72,88.66,6.54,53.91,2.16,390.45,,,1.9,72.66,368.56,,15.85,,,,140.45,149.31,5.68,51.51,109.62,187.11,1.57,,75.32,83.55,2.62,13.63,,45.27,12.3,52.98,19.05,170.69,,122.65,2.51,3.75,11.51,,14.14,19.7,263.66,102.39,16.49,47.07,15.84,2.62,7.66,0.57,39.4
2019-06-20,136.95,49.865,43.924,,2.83,10.04,10.93,30.01,1918.19,142.02,365.21,,38.525,5.85,2.31,14.84,189.53,32.15,,41.366,168.25,89.28,28.27,271.73,0.246,5.17,48.8,295.86,55.97,,6.39,84.69,32.54,35.44,49.71,,15.18,,5.53,43.71,8.64,118.79,1113.2,51.66,6.07,0.22,36.96,10.38,43.86,85.04,87.14,6.57,52.56,2.32,397.65,,,1.82,74.42,374.88,,16.43,,,,142.21,150.68,5.74,51.52,110.32,188.85,1.53,,76.61,85.24,2.6,14.11,,45.33,11.76,53.94,18.88,173.74,,118.74,2.54,3.8,11.69,,14.25,19.34,267.35,102.3,16.54,47.19,15.83,2.66,7.65,,40.51
2019-06-21,136.97,49.695,44.372,,2.64,9.99,10.6,29.1,1911.3,140.23,369.21,,37.94,5.85,2.3,14.56,191.14,31.57,,41.433,167.55,87.6,28.12,271.41,0.249,5.16,46.63,294.0,55.99,,6.36,83.82,32.45,35.02,50.45,,14.7,,5.42,40.16,8.48,116.21,1125.37,51.55,6.05,0.2,36.92,10.43,44.0,83.84,86.72,6.6,51.11,2.73,392.25,,,1.78,72.87,371.84,,15.94,,,10.15,142.09,150.7,5.6,51.25,111.13,188.57,1.52,,77.69,85.75,2.75,14.05,,45.44,11.28,53.24,18.59,173.44,,114.84,2.67,3.58,11.25,,14.42,18.85,266.13,100.47,16.41,47.46,15.89,2.62,8.2,0.55,40.52
2019-06-24,137.78,49.645,44.728,,2.64,9.95,10.01,29.26,1913.9,139.22,371.04,,38.165,5.72,2.09,14.76,192.6,31.82,,41.518,168.1,90.12,27.98,271.06,0.23,5.04,46.0,293.64,56.07,,6.29,83.65,32.58,35.58,48.03,,14.04,,5.37,40.57,8.47,116.5,1116.7,51.92,5.99,0.18,36.96,10.39,43.09,82.24,86.55,6.56,50.83,2.64,362.25,,,1.87,72.71,373.99,,16.09,,,10.13,143.06,149.86,5.59,51.22,111.24,188.16,1.59,,76.95,84.5,3.04,13.93,,44.79,11.46,53.15,18.45,173.85,,117.1,2.6,3.61,11.34,,14.2,18.46,266.77,89.41,16.45,47.63,16.01,2.42,8.0,0.56,39.98
